"wrzutka";1;0.000965250965251
"rozstrzygnięcie";1;0.000965250965251
"liczyć";1;0.000965250965251
"wiadomość";1;0.000965250965251
"czas";1;0.000965250965251
"ruch";1;0.000965250965251
"Facebook";1;0.000965250965251
"Peugeot";1;0.000965250965251
"Jarocin";1;0.000965250965251
"pośmiewisko";1;0.000965250965251
"umowa";1;0.000965250965251
"dane";1;0.000965250965251
"dysk optyczny";1;0.000965250965251
"część";1;0.000965250965251
"dziedzina wiedzy";1;0.000965250965251
"pogoda";1;0.000965250965251
"miejsce wyróżniające się z całości obiektu";1;0.000965250965251
"zjawisko społeczne";2;0.0019305019305
"rozmowa";2;0.0019305019305
"absolut";2;0.0019305019305
"miejsce";2;0.0019305019305
"praca";2;0.0019305019305
"rządy";2;0.0019305019305
"obiekt astronomiczny";2;0.0019305019305
"jakowyś";2;0.0019305019305
"pora";2;0.0019305019305
"zabieg";2;0.0019305019305
"pomidorek";2;0.0019305019305
"dowód";2;0.0019305019305
"kopytko";2;0.0019305019305
"nakład";2;0.0019305019305
"katusza";2;0.0019305019305
"skutek";2;0.0019305019305
"postać";2;0.0019305019305
"cytrynka";2;0.0019305019305
"komponent";2;0.0019305019305
"strona WWW";2;0.0019305019305
"działania";2;0.0019305019305
"tkanka zwierzęca";2;0.0019305019305
"osoba prawna";2;0.0019305019305
"filmik";2;0.0019305019305
"być";2;0.0019305019305
"piersi";2;0.0019305019305
"karta";2;0.0019305019305
"kontrola";2;0.0019305019305
"cecha żywego organizmu";2;0.0019305019305
"wirus";2;0.0019305019305
"coś";2;0.0019305019305
"paczka";2;0.0019305019305
"protreptyk";2;0.0019305019305
"brew";2;0.0019305019305
"rok";3;0.00289575289575
"cel";3;0.00289575289575
"kwota";3;0.00289575289575
"cykl";3;0.00289575289575
"kreacja";3;0.00289575289575
"procent";3;0.00289575289575
"fundusz";3;0.00289575289575
"charakteryzować się";3;0.00289575289575
"humanoid";4;0.003861003861
"majątek nieruchomy";4;0.003861003861
"Adam";4;0.003861003861
"facjenda";4;0.003861003861
"cecha czynności";4;0.003861003861
"miejsce ze względu na przeznaczenie";4;0.003861003861
"zona";4;0.003861003861
"wielkość";4;0.003861003861
"komunikat";4;0.003861003861
"środek płatniczy";4;0.003861003861
"zdarzenie oceniane negatywnie";4;0.003861003861
"następność";4;0.003861003861
"znaczenie";4;0.003861003861
"mikrocząstka";4;0.003861003861
"rachunek";4;0.003861003861
"GERUNDIUM OD CZASOWNIKA DZIAŁANIA DK";5;0.00482625482625
"traf";5;0.00482625482625
"relacja";5;0.00482625482625
"fakt";5;0.00482625482625
"zmiana";5;0.00482625482625
"zjawisko naturalne";5;0.00482625482625
"rozrywka";6;0.00579150579151
"istota fantastyczna";6;0.00579150579151
"GERUNDIUM OD CZASOWNIKA CZYNNOŚCIOWEGO NDK";6;0.00579150579151
"ciało";6;0.00579150579151
"ciąg zdarzeń";7;0.00675675675676
"obiekt budowlany";8;0.00772200772201
"system";9;0.00868725868726
"narzędzie";9;0.00868725868726
"obiekt organiczny";10;0.00965250965251
"zakłócenie";11;0.0106177606178
"tło";11;0.0106177606178
"wypowiedź";14;0.0135135135135
"element";15;0.0144787644788
"CZASOWNIK STANOWY NDK";18;0.0173745173745
"substancja";20;0.019305019305
"istota żywa";24;0.023166023166
"grupa";46;0.0444015444015
"GERUNDIUM OD CZASOWNIKA DYNAMICZNEGO (AKCJA)";50;0.0482625482625
"wytwór";52;0.0501930501931
"jednostka";58;0.0559845559846
"CZASOWNIK należący do określonego pola leksykalnego";79;0.0762548262548
"rzecz";84;0.0810810810811
"osoba";115;0.111003861004
"CZASOWNIK DYNAMICZNY (AKCJA)";173;0.166988416988
