"liczność";1;0.000596658711217
"w.c.";1;0.000596658711217
"dziecko";1;0.000596658711217
"Cieszyn";1;0.000596658711217
"kaloria";1;0.000596658711217
"dawać do myślenia";1;0.000596658711217
"dyskobol";1;0.000596658711217
"frapować";1;0.000596658711217
"okno";1;0.000596658711217
"curieterapia";1;0.000596658711217
"zajmować";1;0.000596658711217
"ustawodawstwo";1;0.000596658711217
"dzisiejszy";1;0.000596658711217
"utylitarny";1;0.000596658711217
"rozchód";1;0.000596658711217
"zatrudnienie";1;0.000596658711217
"ono";1;0.000596658711217
"filozofia";1;0.000596658711217
"przyszły";1;0.000596658711217
"nieelastyczny";1;0.000596658711217
"mięsień";1;0.000596658711217
"papieros";1;0.000596658711217
"logos";1;0.000596658711217
"karta";1;0.000596658711217
"fundament";1;0.000596658711217
"zawdzięczać";1;0.000596658711217
"interesujący";1;0.000596658711217
"obrona";1;0.000596658711217
"bogini";1;0.000596658711217
"eks";1;0.000596658711217
"indukcja";1;0.000596658711217
"ogródek";2;0.00119331742243
"ukończenie";2;0.00119331742243
"zasłynąć";2;0.00119331742243
"miasto stołeczne";2;0.00119331742243
"tablet";2;0.00119331742243
"drzwi";2;0.00119331742243
"niedomagać";2;0.00119331742243
"jajecznica";2;0.00119331742243
"demokracja";2;0.00119331742243
"powstawać";2;0.00119331742243
"wspólnota";2;0.00119331742243
"dramatyczność";2;0.00119331742243
"żeberko";2;0.00119331742243
"nieodzowny";2;0.00119331742243
"musieć";2;0.00119331742243
"opieka";2;0.00119331742243
"dializa";2;0.00119331742243
"socjologia";2;0.00119331742243
"kusza";2;0.00119331742243
"graniczyć";2;0.00119331742243
"skonać";2;0.00119331742243
"ekspens";2;0.00119331742243
"kreatyna";2;0.00119331742243
"nasiono";2;0.00119331742243
"chłodziarka";2;0.00119331742243
"obłaskawić";2;0.00119331742243
"młodzież";2;0.00119331742243
"Francja";2;0.00119331742243
"dowód";2;0.00119331742243
"konturówka";2;0.00119331742243
"zjawisko";2;0.00119331742243
"Jarosław";2;0.00119331742243
"słychać";2;0.00119331742243
"modelina";2;0.00119331742243
"słynny";2;0.00119331742243
"przezwyciężenie";2;0.00119331742243
"łaźnia parowa";2;0.00119331742243
"złoto";2;0.00119331742243
"powietrze";2;0.00119331742243
"procesor";2;0.00119331742243
"Wrocław";2;0.00119331742243
"powinien";2;0.00119331742243
"noworodek";2;0.00119331742243
"Islandia";2;0.00119331742243
"CZASOWNIK";2;0.00119331742243
"ciąża";2;0.00119331742243
"but";2;0.00119331742243
"atom";2;0.00119331742243
"kolor";2;0.00119331742243
"180°";2;0.00119331742243
"mariaż";2;0.00119331742243
"agresywność";2;0.00119331742243
"przystanek";2;0.00119331742243
"chrzest";2;0.00119331742243
"bidet";2;0.00119331742243
"kultura";2;0.00119331742243
"klopsik";2;0.00119331742243
"Mojżesz";2;0.00119331742243
"Stany Zjednoczone";2;0.00119331742243
"bawełna";2;0.00119331742243
"sylikon";2;0.00119331742243
"coś";2;0.00119331742243
"witamina";2;0.00119331742243
"gardło";2;0.00119331742243
"student";2;0.00119331742243
"inwektywa";2;0.00119331742243
"emerytura";3;0.00178997613365
"pogrążyć";3;0.00178997613365
"mierzyć";3;0.00178997613365
"zacząć";3;0.00178997613365
"wydłubać";3;0.00178997613365
"Polska";3;0.00178997613365
"iść";3;0.00178997613365
"prowadzić";3;0.00178997613365
"pożywiać się";3;0.00178997613365
"zrobić";3;0.00178997613365
"kredka";3;0.00178997613365
"intrata";3;0.00178997613365
"zsumować";3;0.00178997613365
"zaprzestać";3;0.00178997613365
"zobowiązywać";3;0.00178997613365
"budować";3;0.00178997613365
"nosić";3;0.00178997613365
"dodawać";3;0.00178997613365
"rozmnażać";3;0.00178997613365
"pozbyć się";3;0.00178997613365
"linia";4;0.00238663484487
"wpływ";4;0.00238663484487
"podatek";4;0.00238663484487
"winogrono";4;0.00238663484487
"przymiotnik";4;0.00238663484487
"anemia";4;0.00238663484487
"benzyna";4;0.00238663484487
"zobowiązać";4;0.00238663484487
"intercyza";4;0.00238663484487
"spedytor";4;0.00238663484487
"słynąć";4;0.00238663484487
"piwo";4;0.00238663484487
"komentarz";4;0.00238663484487
"jabłko";4;0.00238663484487
"zamożność";4;0.00238663484487
"body";4;0.00238663484487
"istność";4;0.00238663484487
"roślina";4;0.00238663484487
"wymieniać";4;0.00238663484487
"potrzebny";4;0.00238663484487
"zaimek";4;0.00238663484487
"rodzice";4;0.00238663484487
"rdza";4;0.00238663484487
"klucz";4;0.00238663484487
"mikrowela";4;0.00238663484487
"pisać";4;0.00238663484487
"podać";4;0.00238663484487
"ciśnienie";4;0.00238663484487
"boleć";4;0.00238663484487
"być w mocy";4;0.00238663484487
"zaziębienie";4;0.00238663484487
"wódka";4;0.00238663484487
"ludzie";4;0.00238663484487
"srebro";4;0.00238663484487
"globalizacja";4;0.00238663484487
"dobry";4;0.00238663484487
"charakteryzować się";4;0.00238663484487
"In";4;0.00238663484487
"pięściarz";4;0.00238663484487
"ruch społeczny";4;0.00238663484487
"wzlatywać";5;0.00298329355609
"kontrola";5;0.00298329355609
"Jan";6;0.0035799522673
"finansować";6;0.0035799522673
"studiować";6;0.0035799522673
"powołać";6;0.0035799522673
"rodzic";6;0.0035799522673
"istota ludzka";6;0.0035799522673
"świadczyć";6;0.0035799522673
"C";6;0.0035799522673
"badanie";6;0.0035799522673
"jantar";6;0.0035799522673
"przemieniać";6;0.0035799522673
"wykonać";6;0.0035799522673
"certa czarnomorsko-azowska";6;0.0035799522673
"łączyć";6;0.0035799522673
"demon";6;0.0035799522673
"osłabienie";6;0.0035799522673
"kręcić";6;0.0035799522673
"kaczka";6;0.0035799522673
"obrzezanie";6;0.0035799522673
"nieść pomoc";6;0.0035799522673
"palić";7;0.00417661097852
"absynt";8;0.00477326968974
"deklaratywizm";8;0.00477326968974
"robić";8;0.00477326968974
"łuk";8;0.00477326968974
"oko";8;0.00477326968974
"kumpel";8;0.00477326968974
"pchła";8;0.00477326968974
"quiche";8;0.00477326968974
"opowiedzieć";8;0.00477326968974
"kamień";8;0.00477326968974
"blaga";8;0.00477326968974
"siarka";8;0.00477326968974
"wypsikiwanie";8;0.00477326968974
"głowa";8;0.00477326968974
"pierniczek";8;0.00477326968974
"jęczmień";8;0.00477326968974
"piramida";8;0.00477326968974
"podawać";8;0.00477326968974
"kawior";8;0.00477326968974
"porównywać";9;0.00536992840095
"produkować";9;0.00536992840095
"karmić";9;0.00536992840095
"pić";9;0.00536992840095
"developer";10;0.00596658711217
"przychodzić";10;0.00596658711217
"tlen";10;0.00596658711217
"wykorzystywać";10;0.00596658711217
"różnić";10;0.00596658711217
"ząb";10;0.00596658711217
"Bóg";10;0.00596658711217
"polować";11;0.00656324582339
"minister";11;0.00656324582339
"imbir";12;0.00715990453461
"czeczota";12;0.00715990453461
"zwierzę";12;0.00715990453461
"miód";12;0.00715990453461
"jemiołuszka";12;0.00715990453461
"służyć";12;0.00715990453461
"jeż";14;0.00835322195704
"pies";14;0.00835322195704
"raróg";14;0.00835322195704
"kret";14;0.00835322195704
"dieta";14;0.00835322195704
"spirytus";14;0.00835322195704
"boże drzewko";14;0.00835322195704
"stać";15;0.00894988066826
"być";15;0.00894988066826
"chłopiec";16;0.00954653937947
"wolno";16;0.00954653937947
"katusza";16;0.00954653937947
"legginsy";16;0.00954653937947
"Hellen";16;0.00954653937947
"rozmaryn";16;0.00954653937947
"martini";16;0.00954653937947
"sprawować";18;0.0107398568019
"chomik";20;0.0119331742243
"polegać";20;0.0119331742243
"marek";20;0.0119331742243
"lipa";20;0.0119331742243
"morszczyn";20;0.0119331742243
"kelpie";20;0.0119331742243
"wilk szary";22;0.0131264916468
"czynić zabiegi";27;0.0161097852029
"benedyktyn";32;0.0190930787589
"centralne ogrzewanie";345;0.20584725537
