"mariaż";1;0.000600961538462
"wstrząs dziejowy";1;0.000600961538462
"robić";1;0.000600961538462
"logos";1;0.000600961538462
"panować";1;0.000600961538462
"miot";1;0.000600961538462
"bont";1;0.000600961538462
"lud";1;0.000600961538462
"ustawodawstwo";1;0.000600961538462
"ekspens";1;0.000600961538462
"walka";1;0.000600961538462
"stary kontynent";1;0.000600961538462
"nauka o materii";1;0.000600961538462
"brak";1;0.000600961538462
"ono";1;0.000600961538462
"błonnik";1;0.000600961538462
"kaloria";1;0.000600961538462
"bankomat";1;0.000600961538462
"wartość";1;0.000600961538462
"konweniować";1;0.000600961538462
"spoczywać";1;0.000600961538462
"serwer";1;0.000600961538462
"żyć";1;0.000600961538462
"masa";1;0.000600961538462
"zmienić się";1;0.000600961538462
"towar";1;0.000600961538462
"zawdzięczać";1;0.000600961538462
"brać";1;0.000600961538462
"odgłos";1;0.000600961538462
"gra";1;0.000600961538462
"czempionat";1;0.000600961538462
"trakt";1;0.000600961538462
"historia";1;0.000600961538462
"dzień";1;0.000600961538462
"środek";1;0.000600961538462
"siatka";1;0.000600961538462
"tona";2;0.00120192307692
"kompleks";2;0.00120192307692
"dominować";2;0.00120192307692
"być w mocy";2;0.00120192307692
"fryzura";2;0.00120192307692
"Wisła";2;0.00120192307692
"gleba";2;0.00120192307692
"kraina";2;0.00120192307692
"miasto stołeczne";2;0.00120192307692
"gabaryt";2;0.00120192307692
"umajać";2;0.00120192307692
"wskazówka";2;0.00120192307692
"nieodzowność";2;0.00120192307692
"potrzebny";2;0.00120192307692
"tytuł";2;0.00120192307692
"lubić";2;0.00120192307692
"plecha";2;0.00120192307692
"miejsce";2;0.00120192307692
"piersi";2;0.00120192307692
"płeć";2;0.00120192307692
"curriculum vitae";2;0.00120192307692
"urlop";2;0.00120192307692
"tonąć";2;0.00120192307692
"akcja";2;0.00120192307692
"powstać";2;0.00120192307692
"proces";2;0.00120192307692
"listopad";2;0.00120192307692
"włos";2;0.00120192307692
"bank";2;0.00120192307692
"pierze";2;0.00120192307692
"principium";2;0.00120192307692
"tydzień";2;0.00120192307692
"związek chemiczny";2;0.00120192307692
"skutek";2;0.00120192307692
"graniczyć";2;0.00120192307692
"umiejętność";2;0.00120192307692
"dorosły";2;0.00120192307692
"Chopin";2;0.00120192307692
"rada";2;0.00120192307692
"ogarnięcie umysłem";2;0.00120192307692
"sprawa";2;0.00120192307692
"zamiar";2;0.00120192307692
"adres internetowy";2;0.00120192307692
"kupno";2;0.00120192307692
"funkcja";2;0.00120192307692
"gruczoł tarczycowy";2;0.00120192307692
"sprzedaż";2;0.00120192307692
"transmisja";2;0.00120192307692
"komórka";2;0.00120192307692
"Słońce";2;0.00120192307692
"Londyn";2;0.00120192307692
"powinien";2;0.00120192307692
"PTU";2;0.00120192307692
"płyta";2;0.00120192307692
"Kielce";2;0.00120192307692
"miejsce docelowe";2;0.00120192307692
"owoc";2;0.00120192307692
"system";2;0.00120192307692
"system językowy";2;0.00120192307692
"opłacalny";2;0.00120192307692
"czynność";2;0.00120192307692
"litera";2;0.00120192307692
"użytkować";2;0.00120192307692
"czas";2;0.00120192307692
"tęcza";2;0.00120192307692
"karta";2;0.00120192307692
"działalność";2;0.00120192307692
"ogrzewacz";2;0.00120192307692
"modyfikować";2;0.00120192307692
"matura";2;0.00120192307692
"zdrowiutki";2;0.00120192307692
"abecadło";2;0.00120192307692
"real";2;0.00120192307692
"okoliczność";2;0.00120192307692
"substancja";2;0.00120192307692
"pracobiorca";2;0.00120192307692
"krem";2;0.00120192307692
"partycja";2;0.00120192307692
"ćwiczenia";2;0.00120192307692
"żyzny";2;0.00120192307692
"nominał";2;0.00120192307692
"położenie";2;0.00120192307692
"borowik";2;0.00120192307692
"fundusz";2;0.00120192307692
"perfekcja";2;0.00120192307692
"ludzie";2;0.00120192307692
"oblicze";2;0.00120192307692
"grupa";2;0.00120192307692
"Paryż";2;0.00120192307692
"ogólniak";2;0.00120192307692
"noc";2;0.00120192307692
"konferencja";2;0.00120192307692
"dostępny";2;0.00120192307692
"wyrostek";2;0.00120192307692
"napastliwy";2;0.00120192307692
"nagrać";3;0.00180288461538
"przypisywać";3;0.00180288461538
"góra";3;0.00180288461538
"podatnik";3;0.00180288461538
"kiełkowanie";3;0.00180288461538
"traktować";3;0.00180288461538
"wygrać";3;0.00180288461538
"wypoczywanie";3;0.00180288461538
"grać";3;0.00180288461538
"dostać";3;0.00180288461538
"urodzić";3;0.00180288461538
"skierować";3;0.00180288461538
"wiązać";3;0.00180288461538
"piśmiennictwo";3;0.00180288461538
"zorganizować";3;0.00180288461538
